symbol,timestamp,price,quantity,side
NIFTY02JAN2523750CE,2025-01-02 09:30:00,124.276,750,SELL
NIFTY02JAN2523750PE,2025-01-02 09:30:00,104.645,750,SELL
NIFTY30JAN25FUT,2025-01-02 09:45:00,23919.057,150,SELL
NIFTY30JAN25FUT,2025-01-02 10:00:00,23967.594,75,BUY
NIFTY30JAN25FUT,2025-01-02 10:15:00,23922.903,75,SELL
NIFTY30JAN25FUT,2025-01-02 11:00:00,24016.26,75,SELL
NIFTY30JAN25FUT,2025-01-02 12:30:00,24093.882,75,SELL
NIFTY30JAN25FUT,2025-01-02 13:15:00,24154.072,75,SELL
NIFTY30JAN25FUT,2025-01-02 13:30:00,24216.192,75,BUY
NIFTY30JAN25FUT,2025-01-02 13:45:00,24208.218,150,SELL
NIFTY30JAN25FUT,2025-01-02 14:00:00,24233.91,150,BUY
NIFTY30JAN25FUT,2025-01-02 14:15:00,24205.171,75,SELL
NIFTY02JAN2523750CE,2025-01-02 15:15:00,438.438,750,BUY
NIFTY02JAN2523750PE,2025-01-02 15:15:00,0.2,750,BUY
NIFTY30JAN25FUT,2025-01-02 15:15:00,24309.235,375,BUY
NIFTY09JAN2523600CE,2025-01-09 09:30:00,44.555,750,SELL
NIFTY09JAN2523600PE,2025-01-09 09:30:00,42.907,750,SELL
NIFTY30JAN25FUT,2025-01-09 09:45:00,23667.808,75,SELL
NIFTY30JAN25FUT,2025-01-09 10:00:00,23693.283,150,SELL
NIFTY30JAN25FUT,2025-01-09 10:15:00,23747.724,75,BUY
NIFTY30JAN25FUT,2025-01-09 10:45:00,23728.855,75,BUY
NIFTY30JAN25FUT,2025-01-09 11:00:00,23659.135,375,BUY
NIFTY30JAN25FUT,2025-01-09 11:15:00,23631.345,450,SELL
NIFTY30JAN25FUT,2025-01-09 11:30:00,23674.801,525,BUY
NIFTY30JAN25FUT,2025-01-09 11:45:00,23623.103,525,SELL
NIFTY30JAN25FUT,2025-01-09 12:00:00,23677.354,600,BUY
NIFTY30JAN25FUT,2025-01-09 12:15:00,23637.239,675,SELL
NIFTY30JAN25FUT,2025-01-09 12:30:00,23675.202,750,BUY
NIFTY30JAN25FUT,2025-01-09 12:45:00,23629.297,750,SELL
NIFTY30JAN25FUT,2025-01-09 13:00:00,23650.777,825,BUY
NIFTY30JAN25FUT,2025-01-09 13:15:00,23622.104,825,SELL
NIFTY30JAN25FUT,2025-01-09 13:30:00,23659.586,825,BUY
NIFTY30JAN25FUT,2025-01-09 13:45:00,23607.169,750,SELL
NIFTY30JAN25FUT,2025-01-09 14:00:00,23653.93,750,BUY
NIFTY30JAN25FUT,2025-01-09 14:15:00,23622.754,750,SELL
NIFTY30JAN25FUT,2025-01-09 14:30:00,23661.838,825,BUY
NIFTY30JAN25FUT,2025-01-09 14:45:00,23603.073,750,SELL
NIFTY30JAN25FUT,2025-01-09 15:00:00,23653.63,750,BUY
NIFTY09JAN2523600PE,2025-01-09 15:15:00,80.08,750,BUY
NIFTY30JAN25FUT,2025-01-09 15:15:00,23621.855,675,SELL
NIFTY09JAN2523600CE,2025-01-09 15:15:00,0.1,750,BUY
NIFTY16JAN2523350CE,2025-01-16 09:30:00,29.321,750,SELL
NIFTY16JAN2523350PE,2025-01-16 09:30:00,44.206,750,SELL
NIFTY30JAN25FUT,2025-01-16 09:45:00,23405.382,75,BUY
NIFTY30JAN25FUT,2025-01-16 10:15:00,23395.372,75,BUY
NIFTY30JAN25FUT,2025-01-16 10:30:00,23355.421,75,SELL
NIFTY30JAN25FUT,2025-01-16 10:45:00,23405.382,75,BUY
NIFTY30JAN25FUT,2025-01-16 11:15:00,23389.366,75,BUY
NIFTY30JAN25FUT,2025-01-16 11:30:00,23336.64,75,SELL
NIFTY30JAN25FUT,2025-01-16 11:45:00,23356.62,75,SELL
NIFTY30JAN25FUT,2025-01-16 12:00:00,23401.528,150,BUY
NIFTY30JAN25FUT,2025-01-16 12:15:00,23351.625,150,SELL
NIFTY30JAN25FUT,2025-01-16 12:30:00,23393.52,150,BUY
NIFTY30JAN25FUT,2025-01-16 12:45:00,23363.613,150,SELL
NIFTY30JAN25FUT,2025-01-16 13:00:00,23422.399,75,BUY
NIFTY30JAN25FUT,2025-01-16 13:30:00,23378.798,75,SELL
NIFTY30JAN25FUT,2025-01-16 13:45:00,23432.96,75,BUY
NIFTY30JAN25FUT,2025-01-16 14:00:00,23387.539,150,SELL
NIFTY30JAN25FUT,2025-01-16 14:15:00,23436.313,150,BUY
NIFTY30JAN25FUT,2025-01-16 14:30:00,23396.423,225,BUY
NIFTY30JAN25FUT,2025-01-16 14:45:00,23347.179,225,SELL
NIFTY30JAN25FUT,2025-01-16 15:00:00,23391.368,225,BUY
NIFTY16JAN2523350CE,2025-01-16 15:15:00,0.1,750,BUY
NIFTY16JAN2523350PE,2025-01-16 15:15:00,47.898,750,BUY
NIFTY30JAN25FUT,2025-01-16 15:15:00,23337.839,375,SELL
NIFTY23JAN2523100CE,2025-01-23 09:30:00,54.745,750,SELL
NIFTY23JAN2523100PE,2025-01-23 09:30:00,34.565,750,SELL
NIFTY30JAN25FUT,2025-01-23 09:45:00,23213.763,375,SELL
NIFTY30JAN25FUT,2025-01-23 10:00:00,23271.248,300,BUY
NIFTY30JAN25FUT,2025-01-23 10:15:00,23247.529,375,SELL
NIFTY30JAN25FUT,2025-01-23 10:30:00,23313.49,300,BUY
NIFTY30JAN25FUT,2025-01-23 10:45:00,23263.513,300,SELL
NIFTY30JAN25FUT,2025-01-23 11:00:00,23289.016,375,BUY
NIFTY30JAN25FUT,2025-01-23 11:15:00,23247.729,375,SELL
NIFTY30JAN25FUT,2025-01-23 11:30:00,23293.27,300,BUY
NIFTY30JAN25FUT,2025-01-23 11:45:00,23236.74,375,SELL
NIFTY30JAN25FUT,2025-01-23 12:00:00,23283.26,450,BUY
NIFTY30JAN25FUT,2025-01-23 12:15:00,23246.73,450,SELL
NIFTY30JAN25FUT,2025-01-23 12:30:00,23316.093,450,BUY
NIFTY30JAN25FUT,2025-01-23 12:45:00,23270.556,525,SELL
NIFTY30JAN25FUT,2025-01-23 13:00:00,23310.287,525,BUY
NIFTY30JAN25FUT,2025-01-23 13:15:00,23269.357,600,SELL
NIFTY30JAN25FUT,2025-01-23 13:30:00,23311.238,600,BUY
NIFTY30JAN25FUT,2025-01-23 13:45:00,23279.747,600,SELL
NIFTY30JAN25FUT,2025-01-23 14:00:00,23320.697,600,BUY
NIFTY30JAN25FUT,2025-01-23 14:15:00,23267.01,600,SELL
NIFTY30JAN25FUT,2025-01-23 14:30:00,23298.575,600,BUY
NIFTY30JAN25FUT,2025-01-23 14:45:00,23255.671,600,SELL
NIFTY30JAN25FUT,2025-01-23 15:00:00,23288.215,600,BUY
NIFTY23JAN2523100PE,2025-01-23 15:15:00,0.15,750,BUY
NIFTY30JAN25FUT,2025-01-23 15:15:00,23282.709,75,BUY
NIFTY23JAN2523100CE,2025-01-23 15:15:00,104.655,750,BUY
NIFTY30JAN2523150CE,2025-01-30 09:30:00,125.574,750,SELL
NIFTY30JAN2523150PE,2025-01-30 09:30:00,121.628,750,SELL
NIFTY30JAN25FUT,2025-01-30 09:45:00,23170.756,150,SELL
NIFTY30JAN25FUT,2025-01-30 10:00:00,23248.976,75,BUY
NIFTY30JAN25FUT,2025-01-30 10:15:00,23236.79,150,SELL
NIFTY30JAN25FUT,2025-01-30 10:30:00,23323.35,75,BUY
NIFTY30JAN25FUT,2025-01-30 10:45:00,23275.701,75,SELL
NIFTY30JAN25FUT,2025-01-30 11:00:00,23273.25,150,BUY
NIFTY30JAN25FUT,2025-01-30 11:15:00,23256.72,225,SELL
NIFTY30JAN25FUT,2025-01-30 11:30:00,23281.408,225,BUY
NIFTY30JAN25FUT,2025-01-30 11:45:00,23213.813,150,SELL
NIFTY30JAN25FUT,2025-01-30 12:00:00,23280.507,150,BUY
NIFTY30JAN25FUT,2025-01-30 12:15:00,23221.755,75,SELL
NIFTY30JAN25FUT,2025-01-30 12:30:00,23244.732,75,SELL
NIFTY30JAN25FUT,2025-01-30 12:45:00,23295.322,75,BUY
NIFTY30JAN25FUT,2025-01-30 13:00:00,23237.09,75,SELL
NIFTY30JAN25FUT,2025-01-30 13:30:00,23246.924,75,BUY
NIFTY30JAN25FUT,2025-01-30 13:45:00,23208.169,150,SELL
NIFTY30JAN25FUT,2025-01-30 14:00:00,23214.541,375,BUY
NIFTY30JAN25FUT,2025-01-30 14:15:00,23140.736,225,SELL
NIFTY30JAN25FUT,2025-01-30 14:30:00,23188.916,150,BUY
NIFTY30JAN25FUT,2025-01-30 14:45:00,23156.97,300,SELL
NIFTY30JAN25FUT,2025-01-30 15:00:00,23170.556,75,SELL
NIFTY30JAN2523150CE,2025-01-30 15:15:00,91.341,750,BUY
NIFTY30JAN2523150PE,2025-01-30 15:15:00,0.2,750,BUY
NIFTY30JAN25FUT,2025-01-30 15:15:00,23263.34,375,BUY
NIFTY06FEB2523700CE,2025-02-06 09:30:00,60.09,750,SELL
NIFTY06FEB2523700PE,2025-02-06 09:30:00,80.17,750,SELL
NIFTY27FEB25FUT,2025-02-06 09:45:00,23763.74,150,BUY
NIFTY27FEB25FUT,2025-02-06 10:00:00,23702.224,75,SELL
NIFTY27FEB25FUT,2025-02-06 10:15:00,23735.712,150,BUY
NIFTY27FEB25FUT,2025-02-06 10:30:00,23693.283,225,SELL
NIFTY27FEB25FUT,2025-02-06 10:45:00,23757.484,225,BUY
NIFTY27FEB25FUT,2025-02-06 11:00:00,23706.27,150,SELL
NIFTY27FEB25FUT,2025-02-06 11:15:00,23727.754,225,BUY
NIFTY27FEB25FUT,2025-02-06 11:30:00,23667.709,225,SELL
NIFTY27FEB25FUT,2025-02-06 11:45:00,23722.198,225,BUY
NIFTY27FEB25FUT,2025-02-06 12:00:00,23676.3,225,SELL
NIFTY27FEB25FUT,2025-02-06 12:15:00,23732.309,225,BUY
NIFTY27FEB25FUT,2025-02-06 12:30:00,23683.942,225,SELL
NIFTY27FEB25FUT,2025-02-06 12:45:00,23726.152,300,BUY
NIFTY27FEB25FUT,2025-02-06 13:00:00,23656.77,225,SELL
NIFTY27FEB25FUT,2025-02-06 13:15:00,23716.493,225,BUY
NIFTY27FEB25FUT,2025-02-06 13:30:00,23671.305,225,SELL
NIFTY27FEB25FUT,2025-02-06 13:45:00,23713.69,225,BUY
NIFTY27FEB25FUT,2025-02-06 14:00:00,23661.515,225,SELL
NIFTY27FEB25FUT,2025-02-06 14:15:00,23697.574,300,BUY
NIFTY27FEB25FUT,2025-02-06 14:30:00,23653.273,300,SELL
NIFTY27FEB25FUT,2025-02-06 14:45:00,23709.336,300,BUY
NIFTY27FEB25FUT,2025-02-06 15:00:00,23652.424,300,SELL
NIFTY27FEB25FUT,2025-02-06 15:15:00,23655.421,150,SELL
NIFTY06FEB2523700CE,2025-02-06 15:15:00,0.05,750,BUY
NIFTY06FEB2523700PE,2025-02-06 15:15:00,107.457,750,BUY
NIFTY13FEB2523000CE,2025-02-13 09:30:00,96.553,750,SELL
NIFTY13FEB2523000PE,2025-02-13 09:30:00,74.226,750,SELL
NIFTY27FEB25FUT,2025-02-13 09:45:00,23176.8,375,SELL
NIFTY27FEB25FUT,2025-02-13 10:00:00,23266.794,300,BUY
NIFTY27FEB25FUT,2025-02-13 10:15:00,23216.86,300,SELL
NIFTY27FEB25FUT,2025-02-13 10:30:00,23240.317,300,BUY
NIFTY27FEB25FUT,2025-02-13 10:45:00,23239.737,375,SELL
NIFTY27FEB25FUT,2025-02-13 11:00:00,23266.293,300,BUY
NIFTY27FEB25FUT,2025-02-13 11:15:00,23223.953,300,SELL
NIFTY27FEB25FUT,2025-02-13 11:30:00,23293.27,300,BUY
NIFTY27FEB25FUT,2025-02-13 11:45:00,23268.608,300,SELL
NIFTY27FEB25FUT,2025-02-13 12:00:00,23313.991,300,BUY
NIFTY27FEB25FUT,2025-02-13 12:15:00,23247.08,300,SELL
NIFTY27FEB25FUT,2025-02-13 12:30:00,23301.678,300,BUY
NIFTY27FEB25FUT,2025-02-13 12:45:00,23247.679,375,SELL
NIFTY27FEB25FUT,2025-02-13 13:00:00,23295.873,450,BUY
NIFTY27FEB25FUT,2025-02-13 13:15:00,23207.07,375,SELL
NIFTY27FEB25FUT,2025-02-13 13:30:00,23247.925,225,BUY
NIFTY27FEB25FUT,2025-02-13 13:45:00,23145.781,75,SELL
NIFTY27FEB25FUT,2025-02-13 14:00:00,23182.91,150,BUY
NIFTY27FEB25FUT,2025-02-13 14:15:00,23118.259,150,SELL
NIFTY27FEB25FUT,2025-02-13 14:30:00,23159.837,75,BUY
NIFTY27FEB25FUT,2025-02-13 14:45:00,23128.105,75,BUY
NIFTY27FEB25FUT,2025-02-13 15:00:00,23105.971,375,SELL
NIFTY13FEB2523000CE,2025-02-13 15:15:00,31.131,750,BUY
NIFTY13FEB2523000PE,2025-02-13 15:15:00,0.15,750,BUY
NIFTY27FEB25FUT,2025-02-13 15:15:00,23135.012,525,BUY
NIFTY20FEB2522850PE,2025-02-20 09:30:00,61.438,750,SELL
NIFTY20FEB2522850CE,2025-02-20 09:30:00,60.889,750,SELL
NIFTY27FEB25FUT,2025-02-20 09:45:00,22897.13,150,SELL
NIFTY27FEB25FUT,2025-02-20 10:00:00,22940.868,150,BUY
NIFTY27FEB25FUT,2025-02-20 10:15:00,22889.837,150,SELL
NIFTY27FEB25FUT,2025-02-20 10:30:00,22943.37,75,BUY
NIFTY27FEB25FUT,2025-02-20 10:45:00,22896.381,75,SELL
NIFTY27FEB25FUT,2025-02-20 11:00:00,22946.924,75,BUY
NIFTY27FEB25FUT,2025-02-20 11:15:00,22923.504,150,SELL
NIFTY27FEB25FUT,2025-02-20 11:30:00,22965.793,150,BUY
NIFTY27FEB25FUT,2025-02-20 11:45:00,22913.064,225,SELL
NIFTY27FEB25FUT,2025-02-20 12:00:00,22951.278,225,BUY
NIFTY27FEB25FUT,2025-02-20 12:15:00,22898.229,150,SELL
NIFTY27FEB25FUT,2025-02-20 12:30:00,22955.883,75,BUY
NIFTY27FEB25FUT,2025-02-20 12:45:00,22916.71,150,SELL
NIFTY27FEB25FUT,2025-02-20 13:00:00,22956.784,75,BUY
NIFTY27FEB25FUT,2025-02-20 13:15:00,22938.265,150,BUY
NIFTY27FEB25FUT,2025-02-20 13:30:00,22893.084,225,SELL
NIFTY27FEB25FUT,2025-02-20 14:00:00,22924.952,75,SELL
NIFTY27FEB25FUT,2025-02-20 14:15:00,22957.735,75,BUY
NIFTY27FEB25FUT,2025-02-20 14:30:00,22918.259,75,SELL
NIFTY27FEB25FUT,2025-02-20 14:45:00,22965.493,75,BUY
NIFTY27FEB25FUT,2025-02-20 15:00:00,22925.052,150,SELL
NIFTY20FEB2522850CE,2025-02-20 15:15:00,64.865,750,BUY
NIFTY20FEB2522850PE,2025-02-20 15:15:00,0.15,750,BUY
NIFTY27FEB25FUT,2025-02-20 15:15:00,22967.945,450,BUY
NIFTY27FEB2522550CE,2025-02-27 09:30:00,43.506,750,SELL
NIFTY27FEB2522550PE,2025-02-27 09:30:00,23.976,750,SELL
NIFTY27FEB25FUT,2025-02-27 09:45:00,22541.436,150,SELL
NIFTY27FEB25FUT,2025-02-27 10:00:00,22574.552,375,BUY
NIFTY27FEB25FUT,2025-02-27 10:15:00,22527.45,450,SELL
NIFTY27FEB25FUT,2025-02-27 10:30:00,22570.348,525,BUY
NIFTY27FEB25FUT,2025-02-27 10:45:00,22536.99,750,SELL
NIFTY27FEB25FUT,2025-02-27 11:00:00,22580.608,825,BUY
NIFTY27FEB25FUT,2025-02-27 11:15:00,22535.792,825,SELL
NIFTY27FEB25FUT,2025-02-27 11:30:00,22571.048,975,BUY
NIFTY27FEB25FUT,2025-02-27 11:45:00,22521.756,825,SELL
NIFTY27FEB25FUT,2025-02-27 12:00:00,22562.54,975,BUY
NIFTY27FEB25FUT,2025-02-27 12:15:00,22519.458,975,SELL
NIFTY27FEB25FUT,2025-02-27 12:30:00,22563.441,975,BUY
NIFTY27FEB25FUT,2025-02-27 12:45:00,22520.457,825,SELL
NIFTY27FEB25FUT,2025-02-27 13:00:00,22573.501,600,BUY
NIFTY27FEB25FUT,2025-02-27 13:15:00,22521.406,375,SELL
NIFTY27FEB25FUT,2025-02-27 13:30:00,22572.1,150,BUY
NIFTY27FEB25FUT,2025-02-27 13:45:00,22525.602,300,SELL
NIFTY27FEB25FUT,2025-02-27 14:00:00,22571.549,300,BUY
NIFTY27FEB25FUT,2025-02-27 14:15:00,22528.499,450,SELL
NIFTY27FEB25FUT,2025-02-27 14:30:00,22576.554,75,BUY
NIFTY27FEB25FUT,2025-02-27 14:45:00,22573.551,150,BUY
NIFTY27FEB25FUT,2025-02-27 15:00:00,22531.446,300,SELL
NIFTY27FEB2522550PE,2025-02-27 15:15:00,1.602,750,BUY
NIFTY27FEB25FUT,2025-02-27 15:15:00,22570.898,300,BUY
NIFTY27FEB2522550CE,2025-02-27 15:15:00,0.951,750,BUY
NIFTY06MAR2522350CE,2025-03-06 09:30:00,56.144,750,SELL
NIFTY06MAR2522350PE,2025-03-06 09:30:00,60.489,750,SELL
NIFTY27MAR25FUT,2025-03-06 09:45:00,22446.774,150,BUY
NIFTY27MAR25FUT,2025-03-06 10:00:00,22405.172,150,SELL
NIFTY27MAR25FUT,2025-03-06 10:15:00,22467.045,75,BUY
NIFTY27MAR25FUT,2025-03-06 10:30:00,22450.127,225,SELL
NIFTY27MAR25FUT,2025-03-06 10:45:00,22493.371,150,BUY
NIFTY27MAR25FUT,2025-03-06 11:00:00,22451.726,300,SELL
NIFTY27MAR25FUT,2025-03-06 11:15:00,22564.392,75,BUY
NIFTY27MAR25FUT,2025-03-06 11:30:00,22474.952,450,BUY
NIFTY27MAR25FUT,2025-03-06 11:45:00,22461.416,600,SELL
NIFTY27MAR25FUT,2025-03-06 12:00:00,22529.657,375,BUY
NIFTY27MAR25FUT,2025-03-06 12:15:00,22499.478,450,SELL
NIFTY27MAR25FUT,2025-03-06 12:30:00,22554.532,300,BUY
NIFTY27MAR25FUT,2025-03-06 12:45:00,22525.452,300,SELL
NIFTY27MAR25FUT,2025-03-06 13:00:00,22573.401,300,BUY
NIFTY27MAR25FUT,2025-03-06 13:15:00,22544.233,375,SELL
NIFTY27MAR25FUT,2025-03-06 13:30:00,22587.565,375,BUY
NIFTY27MAR25FUT,2025-03-06 13:45:00,22552.425,375,SELL
NIFTY27MAR25FUT,2025-03-06 14:00:00,22614.992,375,BUY
NIFTY27MAR25FUT,2025-03-06 14:15:00,22572.405,450,SELL
NIFTY27MAR25FUT,2025-03-06 14:30:00,22597.175,525,BUY
NIFTY27MAR25FUT,2025-03-06 14:45:00,22587.44,600,SELL
NIFTY27MAR25FUT,2025-03-06 15:00:00,22632.61,600,BUY
NIFTY06MAR2522350CE,2025-03-06 15:15:00,195.195,750,BUY
NIFTY06MAR2522350PE,2025-03-06 15:15:00,0.15,750,BUY
NIFTY27MAR25FUT,2025-03-06 15:15:00,22651.579,75,BUY
NIFTY13MAR2522500CE,2025-03-13 09:30:00,25.375,750,SELL
NIFTY13MAR2522500PE,2025-03-13 09:30:00,54.146,750,SELL
NIFTY27MAR25FUT,2025-03-13 10:00:00,22557.62,225,SELL
NIFTY27MAR25FUT,2025-03-13 10:15:00,22613.591,150,BUY
NIFTY27MAR25FUT,2025-03-13 10:30:00,22571.106,150,SELL
NIFTY27MAR25FUT,2025-03-13 10:45:00,22599.227,225,BUY
NIFTY27MAR25FUT,2025-03-13 11:15:00,22543.834,225,SELL
NIFTY27MAR25FUT,2025-03-13 11:30:00,22545.423,600,BUY
NIFTY27MAR25FUT,2025-03-13 11:45:00,22466.311,450,SELL
NIFTY27MAR25FUT,2025-03-13 12:00:00,22504.482,525,BUY
NIFTY27MAR25FUT,2025-03-13 12:15:00,22466.911,600,SELL
NIFTY27MAR25FUT,2025-03-13 12:30:00,22502.48,675,BUY
NIFTY27MAR25FUT,2025-03-13 12:45:00,22471.556,750,SELL
NIFTY27MAR25FUT,2025-03-13 13:00:00,22522.5,750,BUY
NIFTY27MAR25FUT,2025-03-13 13:15:00,22448.529,600,SELL
NIFTY27MAR25FUT,2025-03-13 13:30:00,22490.568,675,BUY
NIFTY27MAR25FUT,2025-03-13 13:45:00,22463.064,750,SELL
NIFTY27MAR25FUT,2025-03-13 14:00:00,22498.076,750,BUY
NIFTY27MAR25FUT,2025-03-13 14:15:00,22447.98,750,SELL
NIFTY27MAR25FUT,2025-03-13 14:30:00,22475.053,900,BUY
NIFTY27MAR25FUT,2025-03-13 14:45:00,22425.552,900,SELL
NIFTY27MAR25FUT,2025-03-13 15:00:00,22462.39,1050,BUY
NIFTY27MAR25FUT,2025-03-13 15:15:00,22424.803,900,SELL
NIFTY13MAR2522500PE,2025-03-13 15:15:00,103.603,750,BUY
NIFTY13MAR2522500CE,2025-03-13 15:15:00,0.05,750,BUY
NIFTY20MAR2523050CE,2025-03-20 09:30:00,66.883,750,SELL
NIFTY20MAR2523050PE,2025-03-20 09:30:00,44.655,750,SELL
NIFTY27MAR25FUT,2025-03-20 09:45:00,23065.112,75,SELL
NIFTY27MAR25FUT,2025-03-20 10:00:00,23078.055,225,BUY
NIFTY27MAR25FUT,2025-03-20 10:15:00,23001.975,75,SELL
NIFTY27MAR25FUT,2025-03-20 10:30:00,23054.922,150,SELL
NIFTY27MAR25FUT,2025-03-20 10:45:00,23094.071,225,BUY
NIFTY27MAR25FUT,2025-03-20 11:00:00,23054.522,300,SELL
NIFTY27MAR25FUT,2025-03-20 11:15:00,23122.099,150,BUY
NIFTY27MAR25FUT,2025-03-20 11:30:00,23067.959,75,SELL
NIFTY27MAR25FUT,2025-03-20 11:45:00,23118.195,75,BUY
NIFTY27MAR25FUT,2025-03-20 12:00:00,23076.8,150,SELL
NIFTY27MAR25FUT,2025-03-20 12:15:00,23125.452,75,BUY
NIFTY27MAR25FUT,2025-03-20 12:30:00,23086.89,225,SELL
NIFTY27MAR25FUT,2025-03-20 12:45:00,23145.422,75,BUY
NIFTY27MAR25FUT,2025-03-20 13:00:00,23116.61,150,SELL
NIFTY27MAR25FUT,2025-03-20 13:15:00,23198.175,225,BUY
NIFTY27MAR25FUT,2025-03-20 13:30:00,23174.802,225,SELL
NIFTY27MAR25FUT,2025-03-20 13:45:00,23231.258,150,BUY
NIFTY27MAR25FUT,2025-03-20 14:00:00,23191.835,150,SELL
NIFTY27MAR25FUT,2025-03-20 14:15:00,23234.962,150,BUY
NIFTY27MAR25FUT,2025-03-20 14:30:00,23204.522,300,SELL
NIFTY27MAR25FUT,2025-03-20 14:45:00,23235.662,375,BUY
NIFTY27MAR25FUT,2025-03-20 15:00:00,23195.531,450,SELL
NIFTY20MAR2523050CE,2025-03-20 15:15:00,141.241,750,BUY
NIFTY20MAR2523050PE,2025-03-20 15:15:00,0.15,750,BUY
NIFTY27MAR25FUT,2025-03-20 15:15:00,23219.196,600,BUY
NIFTY27MAR2523550CE,2025-03-27 09:30:00,66.883,750,SELL
NIFTY27MAR2523550PE,2025-03-27 09:30:00,57.742,750,SELL
NIFTY27MAR25FUT,2025-03-27 09:45:00,23545.081,75,SELL
NIFTY27MAR25FUT,2025-03-27 10:00:00,23581.395,75,SELL
NIFTY27MAR25FUT,2025-03-27 10:15:00,23644.12,75,BUY
NIFTY27MAR25FUT,2025-03-27 10:30:00,23604.272,225,SELL
NIFTY27MAR25FUT,2025-03-27 10:45:00,23620.747,375,BUY
NIFTY27MAR25FUT,2025-03-27 11:00:00,23569.107,375,SELL
NIFTY27MAR25FUT,2025-03-27 11:15:00,23635.162,225,BUY
NIFTY27MAR25FUT,2025-03-27 11:30:00,23569.007,150,SELL
NIFTY27MAR25FUT,2025-03-27 12:15:00,23638.415,75,BUY
NIFTY27MAR25FUT,2025-03-27 12:45:00,23581.645,150,SELL
NIFTY27MAR25FUT,2025-03-27 13:00:00,23628.605,150,BUY
NIFTY27MAR25FUT,2025-03-27 13:15:00,23571.405,75,SELL
NIFTY27MAR25FUT,2025-03-27 13:45:00,23587.339,150,SELL
NIFTY27MAR25FUT,2025-03-27 14:00:00,23631.558,75,BUY
NIFTY27MAR25FUT,2025-03-27 14:15:00,23583.992,75,SELL
NIFTY27MAR25FUT,2025-03-27 14:30:00,23633.109,75,BUY
NIFTY27MAR25FUT,2025-03-27 14:45:00,23581.395,75,SELL
NIFTY27MAR25FUT,2025-03-27 15:00:00,23626.052,75,BUY
NIFTY27MAR2523550CE,2025-03-27 15:15:00,42.392,750,BUY
NIFTY27MAR2523550PE,2025-03-27 15:15:00,0.35,750,BUY
NIFTY27MAR25FUT,2025-03-27 15:15:00,23615.592,300,BUY
